amdno,type,elems,lat,lon,alt,kjName,knName,enName,temp,humidity,snow,snow1h,snow6h,snow12h,snow24h,sun10m,sun1h,precipitation10m,precipitation1h,precipitation3h,precipitation24h,windDirection,wind,pressure,normalPressure,visibility,weather,temp_color
46061,C,01000000,35.55166666666667,139.65,57,日吉,ヒヨシ,Hiyoshi,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
50551,B,11111011,34.60333333333333,138.21333333333334,45,御前崎,オマエザキ,Omaezaki,26.7,95.0,,0,0,0,0,3.0,0.2,0.0,0.0,0.0,0.0,12.0,6.1,1001.5,1007.2,7350.0,1.0,25〜30度以下
81286,B,11111111,34.16166666666667,131.46166666666667,18,山口,ヤマグチ,Yamaguchi,29.1,74.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.5,1006.2,1008.4,20000.0,1.0,25〜30度以下
81011,C,11112010,34.615,131.62333333333333,50,須佐,スサ,Susa,28.9,70.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.4,,,,,25〜30度以下
54892,C,01000000,36.89,138.275,633,樽本,タルモト,Tarumoto,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
65127,C,01000000,34.04,135.56666666666666,1130,護摩壇山,ゴマダンザン,Mt.Goma-Danzan,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
15161,C,11112100,43.718333333333334,142.07333333333332,55,深川,フカガワ,Fukagawa,20.6,,,0,0,0,0,10.0,0.3,0.0,0.0,0.0,0.0,2.0,0.9,,,,,20〜25度以下
42251,A,11111111,36.405,139.06,112,前橋,マエバシ,Maebashi,27.8,63.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,991.5,1004.2,20000.0,1.0,25〜30度以下
22356,C,01000100,42.12833333333333,143.31166666666667,7,目黒,メグロ,Meguro,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
60051,C,11112110,35.41166666666667,136.02833333333334,88,今津,イマヅ,Imazu,27.5,82.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.4,,,,,25〜30度以下
65321,C,01000000,33.605,135.48,17,日置川,ヒキガワ,Hikigawa,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
83126,C,11110000,33.47833333333333,131.73666666666668,5,武蔵,ムサシ：大分空港,Musashi,25.6,,,0,0,0,0,,,0.0,0.0,0.0,0.0,7.0,1.1,,,,,25〜30度以下
33351,C,01000000,39.776666666666664,140.945,350,葛根田,カッコンダ,Kakkonda,,,,0,0,0,0,,,2.5,9.0,22.0,59.0,,,,,,,
42241,C,01000000,36.471666666666664,138.87333333333333,1088,榛名山,ハルナサン,Mt. Haruna,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
45326,C,11112010,35.235,140.09833333333333,120,坂畑,サカハタ,Sakahata,30.2,68.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,3.1,,,,,30〜35度以下
46106,A,11111111,35.43833333333333,139.65166666666667,39,横浜,ヨコハマ,Yokohama,30.0,70.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,4.8,999.1,1003.9,20000.0,0.0,30〜35度以下
82241,C,01000000,33.48833333333334,130.35333333333332,83,早良脇山,サワラワキヤマ,Sawara-Wakiyama,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
43056,A,11111111,36.15,139.38,30,熊谷,クマガヤ,Kumagaya,29.6,66.0,,0,0,0,0,6.0,0.2,0.0,0.0,0.0,0.0,13.0,2.1,1000.4,1004.0,20000.0,1.0,25〜30度以下
16206,C,11112100,42.81,140.54166666666666,39,蘭越,ランコシ,Rankoshi,20.7,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.4,,,,,20〜25度以下
17596,C,11112100,43.74166666666667,143.45,325,留辺蘂,ルベシベ,Rubeshibe,21.5,,,0,0,0,0,10.0,0.9,0.0,0.0,0.0,4.5,3.0,1.8,,,,,20〜25度以下
82182,A,11111111,33.58166666666666,130.375,3,福岡,フクオカ,Fukuoka,31.0,64.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.1,1007.2,1008.9,20000.0,1.0,30〜35度以下
55091,B,11111111,36.791666666666664,137.055,12,伏木,フシキ,Fushiki,26.1,91.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.5,4.0,9.0,1.8,1002.6,1004.1,16450.0,7.0,25〜30度以下
52146,B,11111111,36.155,137.25333333333333,560,高山,タカヤマ,Takayama,23.1,86.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.8,944.6,1006.9,20000.0,1.0,20〜25度以下
50232,C,01000000,35.01166666666666,137.945,486,春野,ハルノ,Haruno,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
51241,C,01000000,34.97666666666667,137.425,532,作手,ツクデ,Tsukude,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
88612,B,11111011,30.72,130.98166666666665,25,種子島,タネガシマ,Tanegashima Island,30.9,73.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,4.3,1007.3,1011.5,20000.0,0.0,30〜35度以下
69111,C,01000000,35.413333333333334,134.01666666666668,210,鹿野,シカノ,Shikano,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
63331,C,11112010,34.998333333333335,134.99666666666667,72,西脇,ニシワキ,Nishiwaki,28.8,76.0,,0,0,0,0,7.0,0.1,0.0,0.0,0.0,0.0,7.0,1.1,,,,,25〜30度以下
12217,C,01000000,44.295,142.35833333333332,128,西風連,ニシフウレン,Nishi-Furen,,,,0,0,0,0,,,0.0,0.0,0.0,0.5,,,,,,,
31451,C,01000000,40.62833333333333,140.26333333333332,438,岳,ダケ,Dake,,,,0,0,0,0,,,0.0,0.0,0.0,0.5,,,,,,,
87066,C,11112010,32.711666666666666,131.82,14,古江,フルエ,Furue,29.4,70.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,0.9,,,,,25〜30度以下
11151,C,11112010,45.178333333333335,141.13833333333332,14,沓形,クツガタ,Kutsugata,17.3,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.4,,,,,15〜20度以下
52476,C,01000000,35.515,137.23,650,伽藍,ガラン,Garan,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
60131,A,11111111,35.275,136.24333333333334,87,彦根,ヒコネ,Hikone,28.4,72.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,996.7,1007.1,20000.0,1.0,25〜30度以下
23326,C,11112010,41.68,140.43666666666667,10,木古内,キコナイ,Kikonai,18.4,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.7,,,,,15〜20度以下
54387,C,11112000,37.64,138.76666666666668,44,寺泊,テラドマリ,Teradomari,25.1,,,0,0,0,0,0.0,0.0,0.0,0.5,4.5,81.5,9.0,1.6,,,,,25〜30度以下
32312,C,01000000,39.903333333333336,140.45,210,比立内,ヒタチナイ,Hitachinai,,,,0,0,0,0,,,0.5,4.0,17.5,39.0,,,,,,,
36251,C,11112110,37.58833333333333,139.65666666666667,165,西会津,ニシアイヅ,Nishiaizu,24.3,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41.0,11.0,0.3,,,,,20〜25度以下
43156,B,11111111,35.99,139.07333333333332,232,秩父,チチブ,Chichibu,25.7,77.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.2,978.3,1004.5,20000.0,1.0,25〜30度以下
87157,C,01000000,32.475,131.10333333333332,517,椎葉,シイバ,Shiiba,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
36611,C,11112000,37.233333333333334,141.0,43,広野,ヒロノ,Hirono,28.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,1.6,,,,,25〜30度以下
91081,C,01000000,26.631666666666668,128.15333333333334,24,東,ヒガシ,Higashi,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
61031,C,01000100,35.61833333333333,135.07166666666666,23,峰山,ミネヤマ,Mineyama,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
55141,C,11112110,36.61,136.955,69,砺波,トナミ,Tonami,26.8,84.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,1.4,,,,,25〜30度以下
82171,C,11112010,33.56,130.19,5,前原,マエバル,Maebaru,30.3,71.0,,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,,,,,30〜35度以下
87136,C,01000000,32.56166666666667,131.525,30,北方,キタカタ,Kitakata,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
88851,C,11110000,28.32,129.92666666666668,5,喜界島,キカイジマ：喜界空港,Kikaijima Island,31.0,,,0,0,0,0,,,0.0,0.0,0.0,0.0,8.0,4.6,,,,,30〜35度以下
54671,C,01000000,37.13166666666667,138.60666666666665,210,松代,マツダイ,Matsudai,,,,0,0,0,0,,,0.0,0.0,0.0,2.0,,,,,,,
60102,C,11112110,35.38333333333333,136.34333333333333,147,米原,マイバラ,Maibara,26.8,78.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8,,,,,25〜30度以下
64236,C,01000000,34.00333333333333,135.96666666666667,249,下北山,シモキタヤマ,Shimokitayama,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
20631,C,11112000,42.68666666666667,143.64666666666668,4,大津,オオツ,Otsu,21.9,,,0,0,0,0,10.0,0.8,0.0,0.0,0.0,0.0,7.0,2.6,,,,,20〜25度以下
53061,B,11111011,34.94,136.58,55,四日市,ヨッカイチ,Yokkaichi,29.7,70.0,,0,0,0,0,6.0,0.9,0.0,0.0,0.0,0.0,1.0,0.8,1000.8,1007.2,20000.0,1.0,25〜30度以下
81481,C,11112010,33.958333333333336,132.11333333333334,3,柳井,ヤナイ,Yanai,28.1,72.0,,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,1.1,,,,,25〜30度以下
34471,C,11112000,38.025,140.85833333333332,4,亘理,ワタリ,Watari,27.1,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.5,10.0,2.3,,,,,25〜30度以下
81386,C,11112010,34.01,131.87166666666667,27,下松,クダマツ,Kudamatsu,28.1,81.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,,,,,25〜30度以下
44301,D,11111011,27.091666666666665,142.19,3,父島,チチジマ,Chichijima Island,30.1,71.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1013.3,1014.2,20000.0,0.0,30〜35度以下
88211,C,01000000,31.746666666666666,130.43833333333333,533,八重山,ヤエヤマ,Yaeyama,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
33421,C,11112100,39.696666666666665,140.975,195,雫石,シズクイシ,Shizukuishi,21.4,,,0,0,0,0,0.0,0.0,0.5,2.5,19.5,46.5,1.0,1.1,,,,,20〜25度以下
32296,C,11112110,39.93833333333333,140.115,6,五城目,ゴジョウメ,Gojome,22.5,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,2.5,18.0,12.0,1.1,,,,,20〜25度以下
60226,C,11112010,34.913333333333334,136.08,265,信楽,シガラキ,Shigaraki,27.5,74.0,,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,8.0,1.5,,,,,25〜30度以下
74182,A,11111111,33.56666666666667,133.54833333333335,1,高知,コウチ,Kochi,28.7,75.0,,0,0,0,0,8.0,0.5,0.0,0.0,0.0,0.0,2.0,0.6,1008.8,1009.4,20000.0,0.0,25〜30度以下
32571,C,11112110,39.36,140.055,11,本荘,ホンジョウ,Honjo,23.1,100.0,,0,0,0,0,0.0,0.0,0.0,0.5,3.0,62.0,11.0,4.7,,,,,20〜25度以下
61326,C,11112010,34.83,135.76,20,京田辺,キョウタナベ,Kyotanabe,29.2,79.0,,0,0,0,0,7.0,0.2,0.0,0.0,0.0,0.0,6.0,1.8,,,,,25〜30度以下
40406,C,11112010,35.96333333333333,140.62166666666667,37,鹿嶋,カシマ,Kashima,29.1,85.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,1.4,,,,,25〜30度以下
83226,C,01000000,33.248333333333335,131.865,1,佐賀関,サガノセキ,Saganoseki,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
54651,B,11111111,37.10666666666667,138.24666666666667,13,高田,タカダ,Takada,26.2,95.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,16.0,0.9,1002.9,1004.6,20000.0,1.0,25〜30度以下
24051,C,11112100,42.428333333333335,140.00833333333333,19,今金,イマカネ,Imakane,19.3,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.7,,,,,15〜20度以下
48516,C,01000000,36.071666666666665,138.61166666666668,1185,北相木,キタアイキ,Kitaaiki,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
94001,C,11112010,24.506666666666668,124.28,11,伊原間,イバルマ,Ibaruma,29.1,76.0,,0,0,0,0,10.0,0.4,0.0,0.0,0.0,0.5,8.0,4.9,,,,,25〜30度以下
86197,C,01000000,32.711666666666666,130.95833333333334,574,山都,ヤマト,Yamato,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
17631,C,11112000,43.77,144.17166666666665,60,美幌,ビホロ,Bihoro,19.5,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.5,11.0,1.0,,,,,15〜20度以下
41277,A,11111111,36.54833333333333,139.86833333333334,119,宇都宮,ウツノミヤ,Utsunomiya,28.2,78.0,,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,10.0,3.5,988.0,1003.6,15570.0,1.0,25〜30度以下
52111,C,11112000,36.248333333333335,137.50333333333333,765,栃尾,トチオ,Tochio,23.5,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.9,,,,,20〜25度以下
88901,C,11112010,28.143333333333334,129.315,2,古仁屋,コニヤ,Koniya,29.6,84.0,,0,0,0,0,10.0,0.5,0.0,0.0,0.5,0.5,5.0,1.8,,,,,25〜30度以下
66501,C,11112010,34.486666666666665,133.95,2,玉野,タマノ,Tamano,25.5,85.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7,,,,,25〜30度以下
84076,C,11110000,34.285,129.33,63,美津島,ミツシマ：対馬空港,Mitsushima,27.0,,,0,0,0,0,,,0.0,0.0,0.0,1.0,11.0,3.9,,,,,25〜30度以下
55151,C,11110100,36.64833333333333,137.18666666666667,24,秋ヶ島,アキガシマ：富山空港,Akigashima,29.1,,,0,0,0,0,,,0.0,0.0,0.0,0.5,9.0,2.8,,,,,25〜30度以下
56346,C,01000000,36.18,136.625,470,白山白峰,ハクサンシラミネ,Hakusan-Shiramine,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
83106,C,11112010,33.42,131.31666666666666,90,院内,インナイ,Innai,30.9,60.0,,0,0,0,0,10.0,0.8,0.0,0.0,0.0,0.0,9.0,2.1,,,,,30〜35度以下
17116,C,11110100,44.303333333333335,143.40333333333334,18,紋別小向,モンベツコムカイ：紋別空港,Mombetsu-Komukai,19.7,,,0,0,0,0,,,0.0,0.0,0.0,1.0,4.0,3.1,,,,,15〜20度以下
91021,C,11112010,26.835,128.27166666666668,232,奥,オク,Oku,28.7,84.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,2.2,,,,,25〜30度以下
44173,C,11110000,34.781666666666666,139.36,38,大島北ノ山,オオシマキタノヤマ：大島空港,Oshima-Kitanoyama,27.1,,,0,0,0,0,,,0.0,0.0,0.0,0.0,9.0,7.9,,,,,25〜30度以下
48767,B,11111111,35.52333333333333,137.82166666666666,516,飯田,イイダ,Iida,24.5,74.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,948.9,1007.4,20000.0,1.0,20〜25度以下
34526,C,01000000,37.82666666666667,140.72833333333332,305,筆甫,ヒッポ,Hippo,,,,0,0,0,0,,,0.0,0.0,0.5,28.0,,,,,,,
54761,C,01000000,37.038333333333334,138.84666666666666,195,塩沢,シオザワ,Shiozawa,,,,0,0,0,0,,,0.0,0.0,0.0,1.0,,,,,,,
87352,C,11112010,32.0,130.95333333333335,276,小林,コバヤシ,Kobayashi,27.1,82.0,,0,0,0,0,2.0,0.7,0.0,0.0,0.0,0.0,15.0,3.3,,,,,25〜30度以下
66346,C,11110000,34.75666666666667,133.855,239,日応寺,ニチオウジ：岡山空港,Nichioji,27.1,,,0,0,0,0,,,0.0,0.0,0.0,0.0,10.0,3.3,,,,,25〜30度以下
12261,C,11112000,44.18666666666667,142.41666666666666,135,士別,シベツ,Shibetsu,21.2,,,0,0,0,0,10.0,0.3,0.0,0.0,0.0,0.0,9.0,1.0,,,,,20〜25度以下
36461,C,01000000,37.388333333333335,140.09,536,湖南,コナン,Konan,,,,0,0,0,0,,,0.0,0.0,0.0,18.0,,,,,,,
43231,C,01000000,35.83833333333333,139.32166666666666,84,飯能,ハンノウ,Hanno,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
68091,C,11112010,35.52,132.98333333333332,3,鹿島,カシマ,Kashima,24.9,96.0,,0,0,0,0,0.0,0.0,2.0,3.5,4.0,4.0,12.0,3.5,,,,,20〜25度以下
88931,C,11110000,27.835,128.88,2,天城,アマギ：徳之島空港,Amagi,30.5,,,0,0,0,0,,,0.0,0.0,0.0,0.0,8.0,3.1,,,,,30〜35度以下
87376,A,11111111,31.938333333333333,131.41333333333333,9,宮崎,ミヤザキ,Miyazaki,30.9,68.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,4.9,1008.6,1010.3,20000.0,0.0,30〜35度以下
81266,C,11112010,34.18666666666667,131.07666666666665,40,豊田,トヨタ,Toyota,28.7,71.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.9,,,,,25〜30度以下
87301,C,11112010,32.04666666666667,130.81,228,加久藤,カクトウ,Kakuto,27.2,88.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.2,,,,,25〜30度以下
51031,C,11112010,35.21666666666667,136.69833333333332,5,愛西,アイサイ,Aisai,28.1,77.0,,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,15.0,2.2,,,,,25〜30度以下
36221,C,11112000,37.665,140.72666666666666,463,飯舘,イイタテ,Iitate,25.4,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,36.5,11.0,1.4,,,,,25〜30度以下
48571,C,11112000,35.94833333333333,138.47166666666666,1350,野辺山,ノベヤマ,Nobeyama,21.7,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.6,,,,,20〜25度以下
66136,C,11112110,35.098333333333336,134.325,207,今岡,イマオカ,Imaoka,26.6,80.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6,,,,,25〜30度以下
41241,C,01000000,36.60666666666667,139.99833333333333,148,高根沢,タカネザワ,Takanezawa,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
88781,C,01000000,29.151666666666667,129.20166666666665,33,宝島,タカラジマ,Takarajima Island,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
67376,C,11112010,34.416666666666664,132.7,224,東広島,ヒガシヒロシマ,Higashi-Hiroshima,27.1,76.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.3,,,,,25〜30度以下
54541,C,11112110,37.35166666666667,138.55333333333334,7,柏崎,カシワザキ,Kashiwazaki,25.2,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,1.0,26.0,8.0,1.1,,,,,25〜30度以下
36151,C,11112010,37.78333333333333,140.925,9,相馬,ソウマ,Soma,28.4,75.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,1.2,,,,,25〜30度以下
67161,C,01000000,34.721666666666664,132.655,318,美土里,ミドリ,Midori,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
36562,C,11112110,37.276666666666664,140.06333333333333,646,湯本,ユモト,Yumoto,23.3,92.0,,0,0,0,0,10.0,0.3,0.0,0.0,0.0,17.0,2.0,0.8,,,,,20〜25度以下
21276,C,11112000,42.59,141.93333333333334,10,鵡川,ムカワ,Mukawa,20.1,,,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,16.0,1.1,,,,,20〜25度以下
74188,C,11110000,33.545,133.66833333333332,9,南国日章,ナンコクニッショウ：高知空港,Nankoku-Nissho,28.4,,,0,0,0,0,,,0.0,0.0,0.0,0.0,6.0,1.1,,,,,25〜30度以下
88746,C,01000000,29.683333333333334,129.52833333333334,97,平島,タイラジマ,Tairajima Island,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
36276,C,11112110,37.55166666666667,140.10833333333332,519,猪苗代,イナワシロ,Inawashiro,23.2,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.5,24.0,5.0,0.8,,,,,20〜25度以下
57317,C,11112110,35.483333333333334,135.78166666666667,10,小浜,オバマ,Obama,29.8,71.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,,,,,25〜30度以下
33026,C,11112010,40.325,141.46666666666667,148,軽米,カルマイ,Karumai,22.4,100.0,,0,0,0,0,0.0,0.0,0.5,0.5,1.0,2.5,4.0,1.7,,,,,20〜25度以下
21251,C,01000000,42.516666666666666,141.10666666666665,300,カルルス,カルルス,Karurusu,,,,0,0,0,0,,,0.0,1.0,1.0,1.0,,,,,,,
31386,C,11110100,40.733333333333334,140.68833333333333,198,青森大谷,アオモリオオタニ：青森空港,Aomori-Otani,22.4,,,0,0,0,0,,,0.0,0.0,0.0,0.0,15.0,0.8,,,,,20〜25度以下
62016,C,11112010,34.94833333333333,135.455,235,能勢,ノセ,Nose,27.5,87.0,,0,0,0,0,10.0,0.4,0.0,0.0,0.0,0.0,11.0,2.0,,,,,25〜30度以下
12301,C,11112100,44.028333333333336,142.41,150,和寒,ワッサム,Wassamu,20.7,,,0,0,0,0,0.0,0.7,0.0,0.0,0.0,1.0,9.0,1.9,,,,,20〜25度以下
67271,C,01000000,34.596666666666664,132.17666666666668,987,内黒山,ウチグロヤマ,Mt.Uchiguro,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
88551,C,01000000,31.093333333333334,130.69,27,佐多,サタ,Sata,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
32286,C,11112010,39.91166666666667,139.9,20,男鹿,オガ,Oga,22.7,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.5,,,,,20〜25度以下
48681,C,01000000,35.77333333333333,137.885,1660,宮田高原,ミヤダコウゲン,Miyata Highlands,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
54616,C,11112100,37.22666666666667,138.96333333333334,98,小出,コイデ,Koide,24.2,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.5,9.0,0.6,,,,,20〜25度以下
88442,C,11112010,31.391666666666666,130.86333333333334,63,鹿屋,カノヤ,Kanoya,28.6,86.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.6,,,,,25〜30度以下
46136,C,01000000,35.345,139.305,20,平塚,ヒラツカ,Hiratsuka,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
87251,C,01000000,32.28333333333333,131.54166666666666,61,都農,ツノ,Tsuno,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
54711,C,11112000,37.04333333333334,137.875,8,糸魚川,イトイガワ,Itoigawa,25.7,,,0,0,0,0,0.0,0.0,0.5,0.5,0.5,9.0,11.0,0.5,,,,,25〜30度以下
62111,C,01000000,34.42333333333333,135.54333333333332,160,河内長野,カワチナガノ,Kawachi-Nagano,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
32451,C,11110100,39.615,140.21833333333333,93,雄和,ユウワ：秋田空港,Yuwa,22.5,,,0,0,0,0,,,1.0,8.0,30.0,81.5,12.0,5.4,,,,,20〜25度以下
45261,C,11112010,35.43666666666667,140.29333333333332,11,茂原,モバラ,Mobara,31.6,61.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,,,,,30〜35度以下
67217,C,01000000,34.64666666666667,132.44333333333333,400,都志見,ツシミ,Tsushimi,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
86271,C,11112010,32.515,130.44666666666666,2,松島,マツシマ,Matsushima,28.9,80.0,,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,9.0,3.5,,,,,25〜30度以下
12386,C,11112000,43.87,142.26,140,江丹別,エタンベツ,Etanbetsu,21.1,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,20〜25度以下
65311,C,01000000,33.675,135.84833333333333,275,色川,イロカワ,Irokawa,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
12691,C,11112110,43.16833333333334,142.56833333333333,350,幾寅,イクトラ,Ikutora,20.3,92.0,,0,0,0,0,10.0,0.5,0.0,0.0,0.0,1.0,14.0,1.0,,,,,20〜25度以下
72146,C,11112010,34.21333333333333,134.40666666666667,12,引田,ヒケタ,Hiketa,30.1,70.0,,0,0,0,0,10.0,0.9,0.0,0.0,0.0,0.0,3.0,1.9,,,,,30〜35度以下
11001,C,11112010,45.52,141.935,26,宗谷岬,ソウヤミサキ,Cape Soya,17.2,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.3,,,,,15〜20度以下
57026,C,11110000,36.141666666666666,136.22333333333333,5,春江,ハルエ：福井空港,Harue,27.8,,,0,0,0,0,,,0.0,0.0,0.0,0.0,8.0,4.5,,,,,25〜30度以下
23291,C,01000000,41.71666666666667,141.00333333333333,20,戸井泊,トイトマリ,Toitomari,,,,0,0,0,0,,,0.0,0.0,0.5,8.5,,,,,,,
33781,C,11112000,39.18333333333333,141.16166666666666,42,江刺,エサシ,Esashi,23.5,,,0,0,0,0,0.0,0.0,0.0,0.0,3.5,13.0,7.0,2.4,,,,,20〜25度以下
93062,C,11110000,24.653333333333332,124.675,10,仲筋,ナカスジ：多良間空港,Nakasuji,27.8,,,0,0,0,0,,,3.5,3.5,3.5,4.0,9.0,5.8,,,,,25〜30度以下
88706,C,11112010,30.235,130.555,60,尾之間,オノアイダ,Onoaida,29.9,88.0,,0,0,0,0,10.0,0.9,0.0,0.0,0.0,0.0,12.0,3.7,,,,,25〜30度以下
94081,A,11111011,24.336666666666666,124.16333333333333,6,石垣島,イシガキジマ,Ishigakijima Island,30.0,74.0,,0,0,0,0,10.0,0.9,0.0,0.0,0.0,15.0,8.0,6.0,1008.3,1010.0,20000.0,0.0,30〜35度以下
15276,C,01000000,43.428333333333335,141.80833333333334,25,浦臼,ウラウス,Urausu,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
92012,C,11110000,25.846666666666668,131.26333333333332,48,旧東,キュウトウ：南大東空港,Kyuto,30.8,,,0,0,0,0,,,0.0,0.0,0.0,0.0,7.0,4.9,,,,,30〜35度以下
31721,C,11112110,40.38333333333333,141.25666666666666,60,三戸,サンノヘ,Sannohe,22.8,97.0,,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.5,10.0,0.9,,,,,20〜25度以下
