date,over30,over35,over40,total,null_values
2024-04-23 00:00:00,3.0,0.0,0.0,914.0,0.0
2024-04-24 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-25 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-26 00:00:00,8.0,0.0,0.0,914.0,0.0
2024-04-27 00:00:00,5.0,0.0,0.0,914.0,0.0
2024-04-28 00:00:00,38.0,0.0,0.0,914.0,1.0
2024-04-29 00:00:00,18.0,0.0,0.0,914.0,1.0
2024-04-30 00:00:00,12.0,0.0,0.0,914.0,0.0
2024-05-01 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-02 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-03 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-04 00:00:00,22.0,0.0,0.0,914.0,0.0
2024-05-05 00:00:00,116.0,0.0,0.0,914.0,0.0
2024-05-06 00:00:00,9.0,0.0,0.0,914.0,0.0
2024-05-07 00:00:00,1.0,0.0,0.0,914.0,0.0
2024-05-08 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-09 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-10 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-11 00:00:00,12.0,0.0,0.0,914.0,0.0
2024-05-12 00:00:00,10.0,0.0,0.0,914.0,0.0
2024-05-13 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-14 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-15 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-16 00:00:00,1.0,0.0,0.0,914.0,1.0
2024-05-17 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-05-18 00:00:00,55.0,0.0,0.0,914.0,0.0
2024-05-19 00:00:00,19.0,0.0,0.0,914.0,0.0
2024-05-20 00:00:00,15.0,0.0,0.0,914.0,1.0
2024-05-21 00:00:00,63.0,0.0,0.0,914.0,0.0
2024-05-22 00:00:00,5.0,0.0,0.0,914.0,0.0
2024-05-23 00:00:00,12.0,0.0,0.0,914.0,0.0
2024-05-24 00:00:00,100.0,0.0,0.0,914.0,0.0
2024-05-25 00:00:00,50.0,0.0,0.0,914.0,0.0
2024-05-26 00:00:00,59.0,0.0,0.0,914.0,0.0
2024-05-27 00:00:00,32.0,0.0,0.0,914.0,1.0
2024-05-28 00:00:00,7.0,0.0,0.0,914.0,1.0
2024-05-29 00:00:00,8.0,0.0,0.0,914.0,0.0
2024-05-30 00:00:00,9.0,0.0,0.0,914.0,0.0
2024-05-31 00:00:00,17.0,0.0,0.0,914.0,0.0
2024-06-01 00:00:00,13.0,0.0,0.0,914.0,0.0
2024-06-02 00:00:00,4.0,0.0,0.0,914.0,0.0
2024-06-03 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-06-04 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-06-05 00:00:00,4.0,0.0,0.0,914.0,0.0
2024-06-06 00:00:00,3.0,0.0,0.0,914.0,0.0
2024-06-07 00:00:00,26.0,0.0,0.0,914.0,0.0
2024-06-08 00:00:00,40.0,0.0,0.0,914.0,0.0
2024-06-09 00:00:00,11.0,0.0,0.0,914.0,0.0
2024-06-10 00:00:00,21.0,0.0,0.0,914.0,0.0
2024-06-11 00:00:00,172.0,0.0,0.0,914.0,0.0
2024-06-12 00:00:00,326.0,1.0,0.0,914.0,0.0
2024-06-13 00:00:00,314.0,1.0,0.0,914.0,0.0
2024-06-14 00:00:00,418.0,16.0,0.0,914.0,0.0
2024-06-15 00:00:00,309.0,5.0,0.0,914.0,0.0
2024-06-16 00:00:00,284.0,0.0,0.0,914.0,0.0
2024-06-17 00:00:00,82.0,0.0,0.0,914.0,0.0
2024-06-18 00:00:00,48.0,0.0,0.0,914.0,0.0
2024-06-19 00:00:00,284.0,0.0,0.0,914.0,0.0
2024-06-20 00:00:00,193.0,0.0,0.0,914.0,0.0
2024-06-21 00:00:00,105.0,0.0,0.0,914.0,0.0
2024-06-22 00:00:00,186.0,0.0,0.0,914.0,0.0
2024-06-23 00:00:00,86.0,0.0,0.0,914.0,0.0
2024-06-24 00:00:00,226.0,14.0,0.0,914.0,0.0
2024-06-25 00:00:00,172.0,1.0,0.0,914.0,0.0
2024-06-26 00:00:00,134.0,2.0,0.0,914.0,0.0
2024-06-27 00:00:00,55.0,0.0,0.0,914.0,0.0
2024-06-28 00:00:00,49.0,0.0,0.0,914.0,0.0
2024-06-29 00:00:00,257.0,0.0,0.0,914.0,0.0
2024-06-30 00:00:00,218.0,0.0,0.0,914.0,0.0
2024-07-01 00:00:00,79.0,1.0,0.0,914.0,0.0
2024-07-02 00:00:00,238.0,3.0,0.0,914.0,0.0
2024-07-03 00:00:00,545.0,44.0,0.0,914.0,1.0
2024-07-04 00:00:00,533.0,64.0,0.0,914.0,1.0
2024-07-05 00:00:00,650.0,162.0,0.0,914.0,0.0
2024-07-06 00:00:00,566.0,132.0,0.0,914.0,0.0
2024-07-07 00:00:00,612.0,244.0,1.0,914.0,0.0
2024-07-08 00:00:00,518.0,155.0,0.0,914.0,0.0
2024-07-09 00:00:00,439.0,66.0,0.0,914.0,0.0
2024-07-10 00:00:00,341.0,10.0,0.0,914.0,0.0
2024-07-11 00:00:00,70.0,1.0,0.0,914.0,0.0
2024-07-12 00:00:00,84.0,2.0,0.0,914.0,0.0
2024-07-13 00:00:00,216.0,4.0,0.0,914.0,0.0
2024-07-14 00:00:00,116.0,3.0,0.0,914.0,0.0
2024-07-15 00:00:00,176.0,6.0,0.0,914.0,0.0
2024-07-16 00:00:00,296.0,4.0,0.0,914.0,0.0
2024-07-17 00:00:00,525.0,17.0,0.0,914.0,1.0
2024-07-18 00:00:00,677.0,46.0,0.0,914.0,1.0
2024-07-19 00:00:00,631.0,111.0,0.0,914.0,1.0
2024-07-20 00:00:00,671.0,140.0,0.0,914.0,1.0
2024-07-21 00:00:00,822.0,221.0,0.0,914.0,1.0
2024-07-22 00:00:00,778.0,288.0,0.0,914.0,1.0
2024-07-23 00:00:00,791.0,257.0,0.0,914.0,1.0
2024-07-24 00:00:00,527.0,102.0,0.0,914.0,1.0
2024-07-25 00:00:00,569.0,164.0,0.0,914.0,1.0
2024-07-26 00:00:00,615.0,163.0,0.0,914.0,1.0
2024-07-27 00:00:00,613.0,229.0,0.0,914.0,1.0
2024-07-28 00:00:00,582.0,235.0,0.0,914.0,1.0
2024-07-29 00:00:00,635.0,255.0,6.0,914.0,1.0
2024-07-30 00:00:00,609.0,204.0,0.0,914.0,1.0
2024-07-31 00:00:00,587.0,176.0,0.0,914.0,1.0
2024-08-01 00:00:00,619.0,208.0,0.0,914.0,2.0
2024-08-02 00:00:00,716.0,243.0,0.0,914.0,1.0
2024-08-03 00:00:00,757.0,292.0,0.0,914.0,1.0
2024-08-04 00:00:00,735.0,301.0,0.0,914.0,1.0
2024-08-05 00:00:00,668.0,223.0,0.0,914.0,1.0
2024-08-06 00:00:00,676.0,168.0,0.0,914.0,1.0
2024-08-07 00:00:00,707.0,171.0,0.0,914.0,0.0
2024-08-08 00:00:00,664.0,209.0,0.0,914.0,0.0
2024-08-09 00:00:00,722.0,236.0,1.0,914.0,0.0
2024-08-10 00:00:00,672.0,175.0,0.0,914.0,1.0
2024-08-11 00:00:00,676.0,219.0,0.0,914.0,1.0
2024-08-12 00:00:00,666.0,209.0,0.0,914.0,0.0
2024-08-13 00:00:00,727.0,246.0,0.0,914.0,0.0
2024-08-14 00:00:00,657.0,216.0,0.0,914.0,0.0
2024-08-15 00:00:00,696.0,243.0,0.0,914.0,0.0
2024-08-16 00:00:00,538,166,1,914,0
